CODGEO;NBMENFISC17;NBPERSMENFISC17;MED17;PIMP17;TP6017;TP60AGE117;TP60AGE217;TP60AGE317;TP60AGE417;TP60AGE517;TP60AGE617;TP60TOL117;TP60TOL217;PACT17;PTSA17;PCHO17;PBEN17;PPEN17;PPAT17;PPSOC17;PPFAM17;PPMINI17;PPLOGT17;PIMPOT17;D117;D917;RD17
65309;;;;;;;;;;;;;;;;;;;;;;;;;;;
65310;104;244;19410;;;;;;;;;;;;;;;;;;;;;;;;
65311;;;;;;;;;;;;;;;;;;;;;;;;;;;
65313;310;799;23790;;;;;;;;;;;;;;;;;;;;;;;;
65314;79;216;18200;;;;;;;;;;;;;;;;;;;;;;;;
65315;158;337;19850;;;;;;;;;;;;;;;;;;;;;;;;
65316;;;;;;;;;;;;;;;;;;;;;;;;;;;
65317;;;;;;;;;;;;;;;;;;;;;;;;;;;
65318;87;174;20660;;;;;;;;;;;;;;;;;;;;;;;;
65319;63;124;18120;;;;;;;;;;;;;;;;;;;;;;;;
65320;362;856;21920;;;;;;;;;;;;;;;;;;;;;;;;
65321;48;123;24110;;;;;;;;;;;;;;;;;;;;;;;;
65322;106;254;19670;;;;;;;;;;;;;;;;;;;;;;;;
65323;;;;;;;;;;;;;;;;;;;;;;;;;;;
65324;89;221;20420;;;;;;;;;;;;;;;;;;;;;;;;
65325;;;;;;;;;;;;;;;;;;;;;;;;;;;
65326;;;;;;;;;;;;;;;;;;;;;;;;;;;
65327;75;152;20780;;;;;;;;;;;;;;;;;;;;;;;;
65328;;;;;;;;;;;;;;;;;;;;;;;;;;;
65329;103;218;15470;;;;;;;;;;;;;;;;;;;;;;;;
65330;92;213;22340;;;;;;;;;;;;;;;;;;;;;;;;
65331;1371;3332;23800;60;6;;;;;;;;;66.7;57.9;2.1;6.7;37.3;11.6;3.1;1.5;1;0.6;-18.7;14470;41080;2.8
65332;66;166;22510;;;;;;;;;;;;;;;;;;;;;;;;
65333;47;112;22650;;;;;;;;;;;;;;;;;;;;;;;;
65334;102;238;19160;;;;;;;;;;;;;;;;;;;;;;;;
65335;207;511;21590;;;;;;;;;;;;;;;;;;;;;;;;
65336;;;;;;;;;;;;;;;;;;;;;;;;;;;
65337;44;109;17900;;;;;;;;;;;;;;;;;;;;;;;;
65338;104;246;20180;;;;;;;;;;;;;;;;;;;;;;;;
65339;139;358;21140;;;;;;;;;;;;;;;;;;;;;;;;
65340;806;2040;21230;52;;;;;;;;;;69;61.6;3.5;3.9;33.7;7.1;4.4;2.2;1.5;0.7;-14.2;13320;33420;2.5
65341;44;102;18150;;;;;;;;;;;;;;;;;;;;;;;;
65342;;;;;;;;;;;;;;;;;;;;;;;;;;;
65343;94;215;21510;;;;;;;;;;;;;;;;;;;;;;;;
65344;961;2296;21070;50;10;;;;;;;;;70.6;62.1;3.1;5.4;32;7.3;4.2;2.3;1.1;0.8;-14.1;12960;33740;2.6
65345;;;;;;;;;;;;;;;;;;;;;;;;;;;
65346;61;155;19700;;;;;;;;;;;;;;;;;;;;;;;;
65347;;;;;;;;;;;;;;;;;;;;;;;;;;;
65348;;;;;;;;;;;;;;;;;;;;;;;;;;;
65349;;;;;;;;;;;;;;;;;;;;;;;;;;;
65350;498;1197;21620;;;;;;;;;;;;;;;;;;;;;;;;
65351;;;;;;;;;;;;;;;;;;;;;;;;;;;
65352;92;215;22230;;;;;;;;;;;;;;;;;;;;;;;;
65353;116;266;19940;;;;;;;;;;;;;;;;;;;;;;;;
65354;;;;;;;;;;;;;;;;;;;;;;;;;;;
65355;;;;;;;;;;;;;;;;;;;;;;;;;;;
65356;;;;;;;;;;;;;;;;;;;;;;;;;;;
65357;59;150;23610;;;;;;;;;;;;;;;;;;;;;;;;
65358;;;;;;;;;;;;;;;;;;;;;;;;;;;
65359;;;;;;;;;;;;;;;;;;;;;;;;;;;
65360;118;290;20630;;;;;;;;;;;;;;;;;;;;;;;;
65361;;;;;;;;;;;;;;;;;;;;;;;;;;;
65362;559;1113;18980;;;;;;;;;;;;;;;;;;;;;;;;
65363;208;451;22000;;;;;;;;;;;;;;;;;;;;;;;;
65364;;;;;;;;;;;;;;;;;;;;;;;;;;;
65366;355;872;20580;;;;;;;;;;;;;;;;;;;;;;;;
65367;58;152;21090;;;;;;;;;;;;;;;;;;;;;;;;
65368;;;;;;;;;;;;;;;;;;;;;;;;;;;
65369;269;664;22320;;;;;;;;;;;;;;;;;;;;;;;;
65370;524;1142;20930;;;;;;;;;;;;;;;;;;;;;;;;
65371;104;241;20960;;;;;;;;;;;;;;;;;;;;;;;;
65372;248;621;19700;;;;;;;;;;;;;;;;;;;;;;;;
65373;82;163;21710;;;;;;;;;;;;;;;;;;;;;;;;
65374;97;214;18780;;;;;;;;;;;;;;;;;;;;;;;;
65375;596;1297;18570;;;;;;;;;;;;;;;;;;;;;;;;
65376;89;199;21080;;;;;;;;;;;;;;;;;;;;;;;;
65377;76;163;20290;;;;;;;;;;;;;;;;;;;;;;;;
65378;;;;;;;;;;;;;;;;;;;;;;;;;;;
65379;;;;;;;;;;;;;;;;;;;;;;;;;;;
65380;60;148;19030;;;;;;;;;;;;;;;;;;;;;;;;
65381;;;;;;;;;;;;;;;;;;;;;;;;;;;
65382;;;;;;;;;;;;;;;;;;;;;;;;;;;
65383;78;181;18260;;;;;;;;;;;;;;;;;;;;;;;;
65384;58;118;20730;;;;;;;;;;;;;;;;;;;;;;;;
65385;;;;;;;;;;;;;;;;;;;;;;;;;;;
65386;43;100;20170;;;;;;;;;;;;;;;;;;;;;;;;
65387;59;109;19910;;;;;;;;;;;;;;;;;;;;;;;;
65388;339;593;20620;;;;;;;;;;;;;;;;;;;;;;;;
65389;410;900;21360;;;;;;;;;;;;;;;;;;;;;;;;
65390;183;429;22160;;;;;;;;;;;;;;;;;;;;;;;;
65391;;;;;;;;;;;;;;;;;;;;;;;;;;;
65392;181;462;21630;;;;;;;;;;;;;;;;;;;;;;;;
65393;58;139;24050;;;;;;;;;;;;;;;;;;;;;;;;
65394;137;290;21080;;;;;;;;;;;;;;;;;;;;;;;;
65395;519;1112;19410;;;;;;;;;;;;;;;;;;;;;;;;
65396;171;365;22500;;;;;;;;;;;;;;;;;;;;;;;;
65397;65;155;18830;;;;;;;;;;;;;;;;;;;;;;;;
65398;119;251;18980;;;;;;;;;;;;;;;;;;;;;;;;
65399;56;109;18290;;;;;;;;;;;;;;;;;;;;;;;;
65400;100;223;20130;;;;;;;;;;;;;;;;;;;;;;;;
65401;230;607;23520;;;;;;;;;;;;;;;;;;;;;;;;
65402;;;;;;;;;;;;;;;;;;;;;;;;;;;
65403;41;101;20400;;;;;;;;;;;;;;;;;;;;;;;;
65404;70;141;16560;;;;;;;;;;;;;;;;;;;;;;;;
65405;;;;;;;;;;;;;;;;;;;;;;;;;;;
65406;100;253;20930;;;;;;;;;;;;;;;;;;;;;;;;
65407;55;99;18400;;;;;;;;;;;;;;;;;;;;;;;;
65408;296;568;19090;;;;;;;;;;;;;;;;;;;;;;;;
65409;128;294;19280;;;;;;;;;;;;;;;;;;;;;;;;
65410;225;502;22560;;;;;;;;;;;;;;;;;;;;;;;;
65411;;;;;;;;;;;;;;;;;;;;;;;;;;;
65412;68;159;18280;;;;;;;;;;;;;;;;;;;;;;;;
65413;58;133;20140;;;;;;;;;;;;;;;;;;;;;;;;
65414;;;;;;;;;;;;;;;;;;;;;;;;;;;
65415;97;224;21270;;;;;;;;;;;;;;;;;;;;;;;;
65416;;;;;;;;;;;;;;;;;;;;;;;;;;;
65417;2285;4901;21050;51;13;;;;;;;7;29;62.1;53.8;2.9;5.4;39.5;8.8;5;1.8;2;1.2;-15.4;11740;35340;3
65418;114;284;20250;;;;;;;;;;;;;;;;;;;;;;;;
65419;;;;;;;;;;;;;;;;;;;;;;;;;;;
65420;;;;;;;;;;;;;;;;;;;;;;;;;;;
65421;;;;;;;;;;;;;;;;;;;;;;;;;;;
65422;125;314;21070;;;;;;;;;;;;;;;;;;;;;;;;
65423;47;124;19780;;;;;;;;;;;;;;;;;;;;;;;;
65424;;;;;;;;;;;;;;;;;;;;;;;;;;;
65425;170;424;21670;;;;;;;;;;;;;;;;;;;;;;;;
65426;62;145;22450;;;;;;;;;;;;;;;;;;;;;;;;
65427;91;182;18590;;;;;;;;;;;;;;;;;;;;;;;;
65428;;;;;;;;;;;;;;;;;;;;;;;;;;;
65429;86;191;20920;;;;;;;;;;;;;;;;;;;;;;;;
65430;;;;;;;;;;;;;;;;;;;;;;;;;;;
65431;53;98;15320;;;;;;;;;;;;;;;;;;;;;;;;
65432;76;170;17230;;;;;;;;;;;;;;;;;;;;;;;;
65433;1361;3010;20230;47;11;;;;;;;;;65.3;58.9;3;3.4;37.6;5.9;4.9;2;1.8;1.1;-13.7;12450;31620;2.5
65435;141;293;17970;;;;;;;;;;;;;;;;;;;;;;;;
65436;124;314;21520;;;;;;;;;;;;;;;;;;;;;;;;
65437;55;140;20810;;;;;;;;;;;;;;;;;;;;;;;;
65438;;;;;;;;;;;;;;;;;;;;;;;;;;;
65439;110;258;22100;;;;;;;;;;;;;;;;;;;;;;;;
65440;21171;38257;17550;39;25;38;34;31;23;15;12;7;38;59.5;50.7;3.6;5.2;36.4;7.9;10.9;2.3;5.2;3.4;-14.7;9460;31520;3.3
65441;;;;;;;;;;;;;;;;;;;;;;;;;;;
65442;96;200;20270;;;;;;;;;;;;;;;;;;;;;;;;
65443;;;;;;;;;;;;;;;;;;;;;;;;;;;
65444;88;209;20800;;;;;;;;;;;;;;;;;;;;;;;;
65445;102;221;23340;;;;;;;;;;;;;;;;;;;;;;;;
65446;218;534;19710;;;;;;;;;;;;;;;;;;;;;;;;
65447;598;1206;20750;;;;;;;;;;;;;;;;;;;;;;;;
65448;;;;;;;;;;;;;;;;;;;;;;;;;;;
65449;;;;;;;;;;;;;;;;;;;;;;;;;;;
65450;;;;;;;;;;;;;;;;;;;;;;;;;;;
65451;329;755;21240;;;;;;;;;;;;;;;;;;;;;;;;
65452;486;957;18930;;;;;;;;;;;;;;;;;;;;;;;;
65453;;;;;;;;;;;;;;;;;;;;;;;;;;;
65454;;;;;;;;;;;;;;;;;;;;;;;;;;;
65455;218;458;21680;;;;;;;;;;;;;;;;;;;;;;;;
65456;129;290;22490;;;;;;;;;;;;;;;;;;;;;;;;
65457;;;;;;;;;;;;;;;;;;;;;;;;;;;
65458;;;;;;;;;;;;;;;;;;;;;;;;;;;
65459;43;102;18960;;;;;;;;;;;;;;;;;;;;;;;;
65460;2139;4379;19190;39;17;;;23;;;;9;32;56.9;47.9;3.2;5.8;41.5;7.6;7.4;1.7;3.8;1.9;-13.4;10840;32050;3
65461;;;;;;;;;;;;;;;;;;;;;;;;;;;
65462;106;221;20180;;;;;;;;;;;;;;;;;;;;;;;;
65463;;;;;;;;;;;;;;;;;;;;;;;;;;;
65464;197;501;22400;;;;;;;;;;;;;;;;;;;;;;;;
65465;146;297;21280;;;;;;;;;;;;;;;;;;;;;;;;
65466;;;;;;;;;;;;;;;;;;;;;;;;;;;
65467;45;107;18400;;;;;;;;;;;;;;;;;;;;;;;;
65468;;;;;;;;;;;;;;;;;;;;;;;;;;;
65469;;;;;;;;;;;;;;;;;;;;;;;;;;;
65470;63;146;18360;;;;;;;;;;;;;;;;;;;;;;;;
65471;105;219;20100;;;;;;;;;;;;;;;;;;;;;;;;
65472;;;;;;;;;;;;;;;;;;;;;;;;;;;
65473;178;404;21420;;;;;;;;;;;;;;;;;;;;;;;;
65474;46;109;18250;;;;;;;;;;;;;;;;;;;;;;;;
65475;;;;;;;;;;;;;;;;;;;;;;;;;;;
65476;;;;;;;;;;;;;;;;;;;;;;;;;;;
65477;;;;;;;;;;;;;;;;;;;;;;;;;;;
65478;;;;;;;;;;;;;;;;;;;;;;;;;;;
65479;151;364;24880;;;;;;;;;;;;;;;;;;;;;;;;
65481;80;168;19240;;;;;;;;;;;;;;;;;;;;;;;;
65482;185;414;20800;;;;;;;;;;;;;;;;;;;;;;;;
66001;;;;;;;;;;;;;;;;;;;;;;;;;;;
66002;1545;3624;20240;46;15;;;;;;;8;34;66.4;57.1;3.6;5.7;32.7;10.7;5.8;2.4;2;1.4;-15.6;10900;34100;3.1
66003;2144;3635;17310;34;24;;;36;;19;;14;37;39.4;30.5;4.1;4.8;54.4;10.6;8.9;1.2;4.8;2.9;-13.3;9410;28270;3
66004;289;541;19810;;;;;;;;;;;;;;;;;;;;;;;;
66005;210;468;21680;;;;;;;;;;;;;;;;;;;;;;;;
66006;78;159;14950;;;;;;;;;;;;;;;;;;;;;;;;
66007;58;112;17990;;;;;;;;;;;;;;;;;;;;;;;;
66008;5882;11413;19780;46;17;;22;25;21;10;10;9;29;47.9;38;3.9;6;48.3;14.3;5.3;1.5;2.3;1.5;-15.8;10720;34850;3.3
66009;1230;2570;18160;37;21;;;;;;;13;37;54.9;44.6;3.2;7.1;42.3;9.3;7.7;2.2;3.3;2.2;-14.2;9460;30810;3.3
66010;;;;;;;;;;;;;;;;;;;;;;;;;;;
66011;1924;4290;19960;44;15;;;;;;;10;29;65;55.6;4.1;5.3;34.9;8;5.8;2.1;2.3;1.4;-13.7;11180;31000;2.8
66012;1329;3201;20590;49;13;;;;;;;;27;74.5;62.8;3.4;8.3;28.2;8.3;4.9;1.9;1.8;1.2;-15.9;11780;34040;2.9
66013;;;;;;;;;;;;;;;;;;;;;;;;;;;
66014;1148;2570;18720;40;18;;;;;;;11;38;73.1;59.9;3.8;9.4;25.8;8.4;6.9;2.4;2.9;1.6;-14.2;10400;30840;3
66015;564;1303;19940;;;;;;;;;;;;;;;;;;;;;;;;
66016;2182;4140;20430;51;17;;;28;;;;10;29;46.6;36.5;2.8;7.3;53.4;11.6;4.5;1.2;2;1.3;-16.1;10600;34760;3.3
66017;2918;5063;19260;43;18;;;27;28;11;;12;30;42.1;34.2;4.5;3.4;56.8;9.8;5.6;1.1;3;1.5;-14.3;10610;31630;3
66018;;;;;;;;;;;;;;;;;;;;;;;;;;;
66019;112;228;16640;;;;;;;;;;;;;;;;;;;;;;;;
66020;378;824;21580;;;;;;;;;;;;;;;;;;;;;;;;
66021;3112;7267;19860;46;15;;;19;19;;;9;29;64.9;53.8;3.2;7.9;36;9;6.1;2;2.6;1.5;-16;11480;33700;2.9
66022;;;;;;;;;;;;;;;;;;;;;;;;;;;
66023;411;942;18310;;;;;;;;;;;;;;;;;;;;;;;;
66024;2715;5570;18690;41;18;;;26;21;;;10;31;51.2;43.3;4;3.9;46.2;9.5;6.7;1.9;3;1.8;-13.6;10390;31980;3.1
66025;488;1105;18500;;;;;;;;;;;;;;;;;;;;;;;;
66026;613;1460;20660;;;;;;;;;;;;;;;;;;;;;;;;
66027;295;740;19080;;;;;;;;;;;;;;;;;;;;;;;;
66028;4360;10044;21770;53;13;;18;14;15;;;6;28;64.7;51.6;2.7;10.4;37.1;12;5.1;1.8;1.9;1.4;-18.9;11770;38410;3.3
66029;54;110;16100;;;;;;;;;;;;;;;;;;;;;;;;
66030;93;200;21190;;;;;;;;;;;;;;;;;;;;;;;;
66032;;;;;;;;;;;;;;;;;;;;;;;;;;;
66033;204;483;21640;;;;;;;;;;;;;;;;;;;;;;;;
66034;48;103;17420;;;;;;;;;;;;;;;;;;;;;;;;
66035;;;;;;;;;;;;;;;;;;;;;;;;;;;
66036;;;;;;;;;;;;;;;;;;;;;;;;;;;
66037;7344;13370;20380;48;17;;20;24;22;11;;8;29;50.7;40.1;3.6;7;48.7;12.1;5.4;1.1;2.7;1.6;-16.9;10380;36810;3.5
66038;2683;6318;21540;53;11;;;;;;;7;23;72.5;61.3;3.6;7.6;29.7;11.4;4.5;1.9;1.5;1.1;-18.1;12510;37830;3
66039;74;132;14500;;;;;;;;;;;;;;;;;;;;;;;;
66040;;;;;;;;;;;;;;;;;;;;;;;;;;;
66041;324;851;19840;;;;;;;;;;;;;;;;;;;;;;;;
66042;120;241;16590;;;;;;;;;;;;;;;;;;;;;;;;
66043;;;;;;;;;;;;;;;;;;;;;;;;;;;
66044;146;307;21040;;;;;;;;;;;;;;;;;;;;;;;;
66045;345;745;19360;;;;;;;;;;;;;;;;;;;;;;;;
66046;277;574;17720;;;;;;;;;;;;;;;;;;;;;;;;
66047;;;;;;;;;;;;;;;;;;;;;;;;;;;
66048;592;1118;18940;;;;;;;;;;;;;;;;;;;;;;;;
66049;3727;7427;20040;44;18;;;25;24;14;;10;32;50.2;39.7;2.9;7.6;47.1;12;6.3;1.7;2.9;1.7;-15.6;10550;35840;3.4
66050;1774;4264;20070;46;15;;;;;;;9;30;69.6;58;3.9;7.7;30.9;8.7;6;2.5;2.1;1.4;-15.2;11250;33190;3
66051;110;257;20350;;;;;;;;;;;;;;;;;;;;;;;;
66052;170;345;21270;;;;;;;;;;;;;;;;;;;;;;;;
66053;1295;2358;21870;52;13;;;;;;;;;44.5;35.1;3.7;5.7;49.7;20.3;3.2;0.7;1.5;1;-17.7;11390;41230;3.6
66054;;;;;;;;;;;;;;;;;;;;;;;;;;;
66055;307;758;20090;;;;;;;;;;;;;;;;;;;;;;;;
66056;449;1073;20280;;;;;;;;;;;;;;;;;;;;;;;;
66057;216;454;18290;;;;;;;;;;;;;;;;;;;;;;;;
66058;796;1916;19390;;;;;;;;;;;;;;;;;;;;;;;;
66059;931;2212;19930;45;16;;;;;;;;;68.7;54.7;4.1;9.9;32;8.8;5.5;2.2;1.9;1.4;-15;11570;32390;2.8
66060;88;161;17150;;;;;;;;;;;;;;;;;;;;;;;;
66061;56;89;15350;;;;;;;;;;;;;;;;;;;;;;;;
66062;91;165;21400;;;;;;;;;;;;;;;;;;;;;;;;
66063;105;236;20980;;;;;;;;;;;;;;;;;;;;;;;;
66064;200;433;20340;;;;;;;;;;;;;;;;;;;;;;;;
66065;3827;8928;17480;37;22;;23;26;26;14;;12;36;63.8;53.3;4.4;6.1;31.5;9.6;9.1;3.1;3.6;2.4;-14;10040;29700;3
66066;270;564;18860;;;;;;;;;;;;;;;;;;;;;;;;
66067;231;505;19900;;;;;;;;;;;;;;;;;;;;;;;;
66068;48;106;11840;;;;;;;;;;;;;;;;;;;;;;;;
66069;1340;3332;18740;41;18;;;;;;;;33;69.4;59.6;3.8;6;27.8;8.8;7.9;3.2;2.9;1.8;-13.9;10770;30190;2.8
66070;90;183;17580;;;;;;;;;;;;;;;;;;;;;;;;
66071;989;2154;17250;31;23;;;;;;;16;40;59.3;50.5;3.9;4.9;36;7.5;9.1;2.8;4.1;2.2;-11.9;10030;28920;2.9
66072;202;436;18910;;;;;;;;;;;;;;;;;;;;;;;;
66073;70;138;16470;;;;;;;;;;;;;;;;;;;;;;;;
66074;185;352;20760;;;;;;;;;;;;;;;;;;;;;;;;
66075;70;141;19690;;;;;;;;;;;;;;;;;;;;;;;;
66076;;;;;;;;;;;;;;;;;;;;;;;;;;;
66077;;;;;;;;;;;;;;;;;;;;;;;;;;;
66078;92;180;18200;;;;;;;;;;;;;;;;;;;;;;;;
66079;100;189;20060;;;;;;;;;;;;;;;;;;;;;;;;
66080;58;108;19490;;;;;;;;;;;;;;;;;;;;;;;;
66081;49;104;18840;;;;;;;;;;;;;;;;;;;;;;;;
66082;213;474;18420;;;;;;;;;;;;;;;;;;;;;;;;
66083;;;;;;;;;;;;;;;;;;;;;;;;;;;
66084;525;1263;19690;;;;;;;;;;;;;;;;;;;;;;;;
66085;176;373;18250;;;;;;;;;;;;;;;;;;;;;;;;
66086;;;;;;;;;;;;;;;;;;;;;;;;;;;
66088;2503;5413;17230;34;23;;30;25;22;;;14;38;59;47.8;4.2;7;35.9;9.4;9;2.7;3.8;2.5;-13.3;9440;28820;3.1
66089;119;284;19880;;;;;;;;;;;;;;;;;;;;;;;;
66090;;;;;;;;;;;;;;;;;;;;;;;;;;;
66091;;;;;;;;;;;;;;;;;;;;;;;;;;;
66092;;;;;;;;;;;;;;;;;;;;;;;;;;;
66093;1054;2235;22060;53;14;;;;;;;;;43.5;34.4;2.8;6.3;57;12.6;3.2;1.2;1.2;0.8;-16.3;11540;38700;3.4
66094;1238;2896;20680;51;12;;;;;;;;;63;54.1;4.1;4.8;37.2;10.4;4.7;2.1;1.6;1;-15.3;12130;33510;2.8
66095;182;419;20010;;;;;;;;;;;;;;;;;;;;;;;;
66096;426;940;18480;;;;;;;;;;;;;;;;;;;;;;;;
66097;72;139;16570;;;;;;;;;;;;;;;;;;;;;;;;
66098;117;247;20020;;;;;;;;;;;;;;;;;;;;;;;;
66099;133;281;18390;;;;;;;;;;;;;;;;;;;;;;;;
66100;70;160;17810;;;;;;;;;;;;;;;;;;;;;;;;
66101;836;1929;22050;;;;;;;;;;;;;;;;;;;;;;;;
66102;;;;;;;;;;;;;;;;;;;;;;;;;;;
66103;199;455;17000;;;;;;;;;;;;;;;;;;;;;;;;
66104;361;898;19550;;;;;;;;;;;;;;;;;;;;;;;;
66105;140;299;18250;;;;;;;;;;;;;;;;;;;;;;;;
66106;1233;2652;19520;45;18;;;;;;;10;39;54.7;43.9;3.5;7.3;44.3;11.1;5.1;1.8;2;1.3;-15.2;10860;34510;3.2
66107;390;812;15440;;;;;;;;;;;;;;;;;;;;;;;;
66108;1702;3989;18020;38;24;;33;27;;;;13;44;62.6;51.9;3.8;6.9;33.1;8.9;10;3.3;4.3;2.4;-14.6;9990;32120;3.2
66109;110;217;17970;;;;;;;;;;;;;;;;;;;;;;;;
66111;76;152;15960;;;;;;;;;;;;;;;;;;;;;;;;
66112;103;243;21900;;;;;;;;;;;;;;;;;;;;;;;;
66113;63;128;18920;;;;;;;;;;;;;;;;;;;;;;;;
66114;689;1696;20810;;;;;;;;;;;;;;;;;;;;;;;;
66115;552;1278;22460;;;;;;;;;;;;;;;;;;;;;;;;
66116;84;172;15040;;;;;;;;;;;;;;;;;;;;;;;;
66117;62;106;18670;;;;;;;;;;;;;;;;;;;;;;;;
66118;152;329;17950;;;;;;;;;;;;;;;;;;;;;;;;
66119;148;291;16420;;;;;;;;;;;;;;;;;;;;;;;;
66120;;;;;;;;;;;;;;;;;;;;;;;;;;;
66121;556;1359;19240;;;;;;;;;;;;;;;;;;;;;;;;
66122;;;;;;;;;;;;;;;;;;;;;;;;;;;
66123;;;;;;;;;;;;;;;;;;;;;;;;;;;
66124;866;1644;20290;;;;;;;;;;;;;;;;;;;;;;;;
66125;187;336;15710;;;;;;;;;;;;;;;;;;;;;;;;
66126;139;286;19370;;;;;;;;;;;;;;;;;;;;;;;;
66127;471;1175;18110;;;;;;;;;;;;;;;;;;;;;;;;
66128;;;;;;;;;;;;;;;;;;;;;;;;;;;
66129;620;1527;18970;;;;;;;;;;;;;;;;;;;;;;;;
66130;483;1039;19100;;;;;;;;;;;;;;;;;;;;;;;;
66132;171;369;18660;;;;;;;;;;;;;;;;;;;;;;;;
66133;1275;3082;19310;43;18;;;;;;;12;31;63.1;50.3;4.5;8.3;34.9;11.1;6;2.3;2.3;1.4;-15.1;10760;34080;3.2
66134;368;880;18680;;;;;;;;;;;;;;;;;;;;;;;;
66136;53759;108182;16260;37;32;43;40;39;34;22;16;13;45;57.3;45.9;4;7.4;34.6;10.3;13.6;3.1;6.4;4.1;-15.8;8830;32480;3.7
66137;270;530;14550;;;;;;;;;;;;;;;;;;;;;;;;
66138;606;1379;19270;;;;;;;;;;;;;;;;;;;;;;;;
66139;;;;;;;;;;;;;;;;;;;;;;;;;;;
66140;1479;3556;18980;43;21;;;;;;;14;41;71.4;59.6;3.8;8;26.8;9.3;7;2.7;2.8;1.5;-14.5;10220;32160;3.1
66141;3313;8484;18680;43;20;;21;22;20;14;;14;36;67.9;57.1;3.8;7;29.6;9.1;8.3;3.1;3.4;1.8;-14.9;9890;30930;3.1
66142;;;;;;;;;;;;;;;;;;;;;;;;;;;
66143;52;92;14950;;;;;;;;;;;;;;;;;;;;;;;;
66144;2043;4921;20060;49;14;;;;;;;8;27;70.1;60.5;3.6;6;31.1;7.9;6;2.5;2.1;1.4;-15.1;11460;33200;2.9
66145;1191;2897;20480;48;13;;;;;;;;;74.9;63.7;3.8;7.4;26.5;8.4;5.4;2.3;1.9;1.2;-15.2;11810;32360;2.7
66146;;;;;;;;;;;;;;;;;;;;;;;;;;;
66147;;;;;;;;;;;;;;;;;;;;;;;;;;;
66148;2026;3690;18030;39;23;;;;;;;;33;50.7;41.1;4.5;5.1;46;11.5;7.3;1.6;3.4;2.3;-15.5;9920;32870;3.3
66149;2944;5850;17680;37;23;;37;25;28;;;11;37;49.1;38.3;3.8;7;45.2;9.6;9.7;2.4;4.4;2.9;-13.6;10020;31260;3.1
66150;420;828;17550;;;;;;;;;;;;;;;;;;;;;;;;
66151;;;;;;;;;;;;;;;;;;;;;;;;;;;
66152;;;;;;;;;;;;;;;;;;;;;;;;;;;
66153;;;;;;;;;;;;;;;;;;;;;;;;;;;
66154;;;;;;;;;;;;;;;;;;;;;;;;;;;
66155;;;;;;;;;;;;;;;;;;;;;;;;;;;
66156;;;;;;;;;;;;;;;;;;;;;;;;;;;
66157;;;;;;;;;;;;;;;;;;;;;;;;;;;
66158;76;138;18130;;;;;;;;;;;;;;;;;;;;;;;;
66159;;;;;;;;;;;;;;;;;;;;;;;;;;;
66160;593;1360;19800;;;;;;;;;;;;;;;;;;;;;;;;
66161;593;1312;18250;;;;;;;;;;;;;;;;;;;;;;;;
66162;223;539;19500;;;;;;;;;;;;;;;;;;;;;;;;
66164;3820;8451;18470;40;19;;19;21;23;13;;11;31;62.5;52.8;3.9;5.8;32.8;10.1;8.4;2.5;3.5;2.4;-13.8;10410;32310;3.1
66165;261;596;20120;;;;;;;;;;;;;;;;;;;;;;;;
66166;169;357;16390;;;;;;;;;;;;;;;;;;;;;;;;
66167;452;1012;20570;;;;;;;;;;;;;;;;;;;;;;;;
66168;1612;3379;20740;46;14;;;;;;;9;27;50.4;41.1;3.6;5.7;48.1;11.7;4.2;1.4;1.8;1;-14.4;11360;33770;3
66169;54;109;14310;;;;;;;;;;;;;;;;;;;;;;;;
66170;68;155;26600;;;;;;;;;;;;;;;;;;;;;;;;
66171;6188;11550;20320;49;16;;27;28;22;9;;10;29;43.9;34.3;3.9;5.7;54.9;13.2;5;1.1;2.5;1.4;-17;10630;36090;3.4
66172;5103;11184;20460;49;13;;15;17;14;;;7;23;63.8;53;3.2;7.6;37.7;9.3;5.3;1.9;2;1.4;-16.1;11850;34650;2.9
66173;461;1147;19790;;;;;;;;;;;;;;;;;;;;;;;;
66174;1133;2734;19160;43;15;;;;;;;;29;71.6;59.2;4.7;7.7;25.9;12;5.8;2.2;2.2;1.4;-15.3;10890;34370;3.2
66175;1339;2806;20740;48;13;;;;;;;;31;43.1;33.6;3.6;5.9;57.3;9.9;4.4;1.5;1.9;1;-14.7;11800;34080;2.9
66176;1260;3174;19790;44;16;;;;;;;11;32;69.9;57.1;4.3;8.5;31.6;6.9;6.1;2.7;2.2;1.2;-14.5;11180;31820;2.8
66177;585;1558;19930;;;;;;;;;;;;;;;;;;;;;;;;
66178;974;2282;20450;47;13;;;;;;;;;62.9;50.3;3.6;9;34.7;14;5;1.8;2;1.2;-16.6;11830;33590;2.8
66179;430;858;18890;;;;;;;;;;;;;;;;;;;;;;;;
66180;4586;9915;19160;42;18;;29;19;21;11;;10;32;51.6;42.9;3.8;4.9;46.6;8.4;6.8;2.1;3;1.7;-13.4;10580;31080;2.9
66181;47;107;20100;;;;;;;;;;;;;;;;;;;;;;;;
66182;2414;4929;19700;45;18;;;23;;;;11;29;53.2;44.2;4;5;45.3;10.1;5.7;1.7;2.5;1.5;-14.3;10420;32910;3.2
66183;;;;;;;;;;;;;;;;;;;;;;;;;;;
66184;;;;;;;;;;;;;;;;;;;;;;;;;;;
66185;152;326;20290;;;;;;;;;;;;;;;;;;;;;;;;
