COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code géographique;03110;Espinasse-Vozelle;CHAR;5
CODGEO;Code géographique;Code géographique;03111;Estivareilles;CHAR;5
CODGEO;Code géographique;Code géographique;03112;Étroussat;CHAR;5
CODGEO;Code géographique;Code géographique;03113;Ferrières-sur-Sichon;CHAR;5
CODGEO;Code géographique;Code géographique;03114;La Ferté-Hauterive;CHAR;5
CODGEO;Code géographique;Code géographique;03115;Fleuriel;CHAR;5
CODGEO;Code géographique;Code géographique;03116;Fourilles;CHAR;5
CODGEO;Code géographique;Code géographique;03117;Franchesse;CHAR;5
CODGEO;Code géographique;Code géographique;03118;Gannat;CHAR;5
CODGEO;Code géographique;Code géographique;03119;Gannay-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;03120;Garnat-sur-Engièvre;CHAR;5
CODGEO;Code géographique;Code géographique;03121;Gennetines;CHAR;5
CODGEO;Code géographique;Code géographique;03122;Gipcy;CHAR;5
CODGEO;Code géographique;Code géographique;03124;Gouise;CHAR;5
CODGEO;Code géographique;Code géographique;03125;La Guillermie;CHAR;5
CODGEO;Code géographique;Code géographique;03126;Hauterive;CHAR;5
CODGEO;Code géographique;Code géographique;03127;Hérisson;CHAR;5
CODGEO;Code géographique;Code géographique;03128;Huriel;CHAR;5
CODGEO;Code géographique;Code géographique;03129;Hyds;CHAR;5
CODGEO;Code géographique;Code géographique;03130;Isle-et-Bardais;CHAR;5
CODGEO;Code géographique;Code géographique;03131;Isserpent;CHAR;5
CODGEO;Code géographique;Code géographique;03132;Jaligny-sur-Besbre;CHAR;5
CODGEO;Code géographique;Code géographique;03133;Jenzat;CHAR;5
CODGEO;Code géographique;Code géographique;03134;Laféline;CHAR;5
CODGEO;Code géographique;Code géographique;03135;Lalizolle;CHAR;5
CODGEO;Code géographique;Code géographique;03136;Lamaids;CHAR;5
CODGEO;Code géographique;Code géographique;03137;Langy;CHAR;5
CODGEO;Code géographique;Code géographique;03138;Lapalisse;CHAR;5
CODGEO;Code géographique;Code géographique;03139;Laprugne;CHAR;5
CODGEO;Code géographique;Code géographique;03140;Lavault-Sainte-Anne;CHAR;5
CODGEO;Code géographique;Code géographique;03141;Lavoine;CHAR;5
CODGEO;Code géographique;Code géographique;03142;Lenax;CHAR;5
CODGEO;Code géographique;Code géographique;03143;Lételon;CHAR;5
CODGEO;Code géographique;Code géographique;03144;Liernolles;CHAR;5
CODGEO;Code géographique;Code géographique;03145;Lignerolles;CHAR;5
CODGEO;Code géographique;Code géographique;03146;Limoise;CHAR;5
CODGEO;Code géographique;Code géographique;03147;Loddes;CHAR;5
CODGEO;Code géographique;Code géographique;03148;Loriges;CHAR;5
CODGEO;Code géographique;Code géographique;03149;Louchy-Montfand;CHAR;5
CODGEO;Code géographique;Code géographique;03150;Louroux-Bourbonnais;CHAR;5
CODGEO;Code géographique;Code géographique;03151;Louroux-de-Beaune;CHAR;5
CODGEO;Code géographique;Code géographique;03152;Louroux-de-Bouble;CHAR;5
CODGEO;Code géographique;Code géographique;03154;Luneau;CHAR;5
CODGEO;Code géographique;Code géographique;03155;Lurcy-Lévis;CHAR;5
CODGEO;Code géographique;Code géographique;03156;Lusigny;CHAR;5
CODGEO;Code géographique;Code géographique;03157;Magnet;CHAR;5
CODGEO;Code géographique;Code géographique;03158;Haut-Bocage;CHAR;5
CODGEO;Code géographique;Code géographique;03159;Malicorne;CHAR;5
CODGEO;Code géographique;Code géographique;03160;Marcenat;CHAR;5
CODGEO;Code géographique;Code géographique;03161;Marcillat-en-Combraille;CHAR;5
CODGEO;Code géographique;Code géographique;03162;Marigny;CHAR;5
CODGEO;Code géographique;Code géographique;03163;Mariol;CHAR;5
CODGEO;Code géographique;Code géographique;03164;Le Mayet-d'École;CHAR;5
CODGEO;Code géographique;Code géographique;03165;Le Mayet-de-Montagne;CHAR;5
CODGEO;Code géographique;Code géographique;03166;Mazerier;CHAR;5
CODGEO;Code géographique;Code géographique;03167;Mazirat;CHAR;5
CODGEO;Code géographique;Code géographique;03168;Meaulne-Vitray;CHAR;5
CODGEO;Code géographique;Code géographique;03169;Meillard;CHAR;5
CODGEO;Code géographique;Code géographique;03170;Meillers;CHAR;5
CODGEO;Code géographique;Code géographique;03171;Mercy;CHAR;5
CODGEO;Code géographique;Code géographique;03172;Mesples;CHAR;5
CODGEO;Code géographique;Code géographique;03173;Molinet;CHAR;5
CODGEO;Code géographique;Code géographique;03174;Molles;CHAR;5
CODGEO;Code géographique;Code géographique;03175;Monestier;CHAR;5
CODGEO;Code géographique;Code géographique;03176;Monétay-sur-Allier;CHAR;5
CODGEO;Code géographique;Code géographique;03177;Monétay-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;03178;Montaiguët-en-Forez;CHAR;5
CODGEO;Code géographique;Code géographique;03179;Montaigu-le-Blin;CHAR;5
CODGEO;Code géographique;Code géographique;03180;Montbeugny;CHAR;5
CODGEO;Code géographique;Code géographique;03181;Montcombroux-les-Mines;CHAR;5
CODGEO;Code géographique;Code géographique;03182;Monteignet-sur-l'Andelot;CHAR;5
CODGEO;Code géographique;Code géographique;03183;Le Montet;CHAR;5
CODGEO;Code géographique;Code géographique;03184;Montilly;CHAR;5
CODGEO;Code géographique;Code géographique;03185;Montluçon;CHAR;5
CODGEO;Code géographique;Code géographique;03186;Montmarault;CHAR;5
CODGEO;Code géographique;Code géographique;03187;Montoldre;CHAR;5
CODGEO;Code géographique;Code géographique;03188;Montord;CHAR;5
CODGEO;Code géographique;Code géographique;03189;Montvicq;CHAR;5
CODGEO;Code géographique;Code géographique;03190;Moulins;CHAR;5
CODGEO;Code géographique;Code géographique;03191;Murat;CHAR;5
CODGEO;Code géographique;Code géographique;03192;Nades;CHAR;5
CODGEO;Code géographique;Code géographique;03193;Nassigny;CHAR;5
CODGEO;Code géographique;Code géographique;03194;Naves;CHAR;5
CODGEO;Code géographique;Code géographique;03195;Néris-les-Bains;CHAR;5
CODGEO;Code géographique;Code géographique;03196;Neuilly-en-Donjon;CHAR;5
CODGEO;Code géographique;Code géographique;03197;Neuilly-le-Réal;CHAR;5
CODGEO;Code géographique;Code géographique;03198;Neure;CHAR;5
CODGEO;Code géographique;Code géographique;03200;Neuvy;CHAR;5
CODGEO;Code géographique;Code géographique;03201;Nizerolles;CHAR;5
CODGEO;Code géographique;Code géographique;03202;Noyant-d'Allier;CHAR;5
CODGEO;Code géographique;Code géographique;03203;Paray-le-Frésil;CHAR;5
CODGEO;Code géographique;Code géographique;03204;Paray-sous-Briailles;CHAR;5
CODGEO;Code géographique;Code géographique;03205;Périgny;CHAR;5
CODGEO;Code géographique;Code géographique;03206;La Petite-Marche;CHAR;5
CODGEO;Code géographique;Code géographique;03207;Pierrefitte-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;03208;Le Pin;CHAR;5
CODGEO;Code géographique;Code géographique;03209;Poëzat;CHAR;5
CODGEO;Code géographique;Code géographique;03210;Pouzy-Mésangy;CHAR;5
CODGEO;Code géographique;Code géographique;03211;Prémilhat;CHAR;5
CODGEO;Code géographique;Code géographique;03212;Quinssaines;CHAR;5
CODGEO;Code géographique;Code géographique;03213;Reugny;CHAR;5
CODGEO;Code géographique;Code géographique;03214;Rocles;CHAR;5
CODGEO;Code géographique;Code géographique;03215;Rongères;CHAR;5
CODGEO;Code géographique;Code géographique;03216;Ronnet;CHAR;5
CODGEO;Code géographique;Code géographique;03217;Saint-Angel;CHAR;5
CODGEO;Code géographique;Code géographique;03218;Saint-Aubin-le-Monial;CHAR;5
CODGEO;Code géographique;Code géographique;03219;Saint-Bonnet-de-Four;CHAR;5
CODGEO;Code géographique;Code géographique;03220;Saint-Bonnet-de-Rochefort;CHAR;5
CODGEO;Code géographique;Code géographique;03221;Saint-Bonnet-Tronçais;CHAR;5
CODGEO;Code géographique;Code géographique;03222;Saint-Caprais;CHAR;5
CODGEO;Code géographique;Code géographique;03223;Saint-Christophe;CHAR;5
CODGEO;Code géographique;Code géographique;03224;Saint-Clément;CHAR;5
CODGEO;Code géographique;Code géographique;03225;Saint-Désiré;CHAR;5
CODGEO;Code géographique;Code géographique;03226;Saint-Didier-en-Donjon;CHAR;5
CODGEO;Code géographique;Code géographique;03227;Saint-Didier-la-Forêt;CHAR;5
CODGEO;Code géographique;Code géographique;03228;Saint-Éloy-d'Allier;CHAR;5
CODGEO;Code géographique;Code géographique;03229;Saint-Ennemond;CHAR;5
CODGEO;Code géographique;Code géographique;03230;Saint-Étienne-de-Vicq;CHAR;5
CODGEO;Code géographique;Code géographique;03231;Saint-Fargeol;CHAR;5
CODGEO;Code géographique;Code géographique;03232;Saint-Félix;CHAR;5
CODGEO;Code géographique;Code géographique;03233;Saint-Genest;CHAR;5
CODGEO;Code géographique;Code géographique;03234;Saint-Gérand-de-Vaux;CHAR;5
CODGEO;Code géographique;Code géographique;03235;Saint-Gérand-le-Puy;CHAR;5
CODGEO;Code géographique;Code géographique;03236;Saint-Germain-des-Fossés;CHAR;5
CODGEO;Code géographique;Code géographique;03237;Saint-Germain-de-Salles;CHAR;5
CODGEO;Code géographique;Code géographique;03238;Saint-Hilaire;CHAR;5
CODGEO;Code géographique;Code géographique;03239;Saint-Léger-sur-Vouzance;CHAR;5
CODGEO;Code géographique;Code géographique;03240;Saint-Léon;CHAR;5
CODGEO;Code géographique;Code géographique;03241;Saint-Léopardin-d'Augy;CHAR;5
CODGEO;Code géographique;Code géographique;03242;Saint-Loup;CHAR;5
CODGEO;Code géographique;Code géographique;03243;Saint-Marcel-en-Murat;CHAR;5
CODGEO;Code géographique;Code géographique;03244;Saint-Marcel-en-Marcillat;CHAR;5
CODGEO;Code géographique;Code géographique;03245;Saint-Martin-des-Lais;CHAR;5
CODGEO;Code géographique;Code géographique;03246;Saint-Martinien;CHAR;5
CODGEO;Code géographique;Code géographique;03247;Saint-Menoux;CHAR;5
CODGEO;Code géographique;Code géographique;03248;Saint-Nicolas-des-Biefs;CHAR;5
CODGEO;Code géographique;Code géographique;03249;Saint-Palais;CHAR;5
CODGEO;Code géographique;Code géographique;03250;Saint-Pierre-Laval;CHAR;5
CODGEO;Code géographique;Code géographique;03251;Saint-Plaisir;CHAR;5
CODGEO;Code géographique;Code géographique;03252;Saint-Pont;CHAR;5
CODGEO;Code géographique;Code géographique;03253;Saint-Pourçain-sur-Besbre;CHAR;5
CODGEO;Code géographique;Code géographique;03254;Saint-Pourçain-sur-Sioule;CHAR;5
CODGEO;Code géographique;Code géographique;03255;Saint-Priest-d'Andelot;CHAR;5
CODGEO;Code géographique;Code géographique;03256;Saint-Priest-en-Murat;CHAR;5
CODGEO;Code géographique;Code géographique;03257;Saint-Prix;CHAR;5
CODGEO;Code géographique;Code géographique;03258;Saint-Rémy-en-Rollat;CHAR;5
CODGEO;Code géographique;Code géographique;03259;Saint-Sauvier;CHAR;5
CODGEO;Code géographique;Code géographique;03260;Saint-Sornin;CHAR;5
CODGEO;Code géographique;Code géographique;03261;Sainte-Thérence;CHAR;5
CODGEO;Code géographique;Code géographique;03262;Saint-Victor;CHAR;5
CODGEO;Code géographique;Code géographique;03263;Saint-Voir;CHAR;5
CODGEO;Code géographique;Code géographique;03264;Saint-Yorre;CHAR;5
CODGEO;Code géographique;Code géographique;03265;Saligny-sur-Roudon;CHAR;5
CODGEO;Code géographique;Code géographique;03266;Sanssat;CHAR;5
CODGEO;Code géographique;Code géographique;03267;Saulcet;CHAR;5
CODGEO;Code géographique;Code géographique;03268;Saulzet;CHAR;5
CODGEO;Code géographique;Code géographique;03269;Sauvagny;CHAR;5
CODGEO;Code géographique;Code géographique;03270;Sazeret;CHAR;5
CODGEO;Code géographique;Code géographique;03271;Serbannes;CHAR;5
CODGEO;Code géographique;Code géographique;03272;Servilly;CHAR;5
CODGEO;Code géographique;Code géographique;03273;Seuillet;CHAR;5
CODGEO;Code géographique;Code géographique;03274;Sorbier;CHAR;5
CODGEO;Code géographique;Code géographique;03275;Souvigny;CHAR;5
CODGEO;Code géographique;Code géographique;03276;Sussat;CHAR;5
CODGEO;Code géographique;Code géographique;03277;Target;CHAR;5
CODGEO;Code géographique;Code géographique;03278;Taxat-Senat;CHAR;5
CODGEO;Code géographique;Code géographique;03279;Teillet-Argenty;CHAR;5
CODGEO;Code géographique;Code géographique;03280;Terjat;CHAR;5
CODGEO;Code géographique;Code géographique;03281;Le Theil;CHAR;5
CODGEO;Code géographique;Code géographique;03282;Theneuille;CHAR;5
CODGEO;Code géographique;Code géographique;03283;Thiel-sur-Acolin;CHAR;5
CODGEO;Code géographique;Code géographique;03284;Thionne;CHAR;5
CODGEO;Code géographique;Code géographique;03285;Tortezais;CHAR;5
CODGEO;Code géographique;Code géographique;03286;Toulon-sur-Allier;CHAR;5
CODGEO;Code géographique;Code géographique;03287;Treban;CHAR;5
CODGEO;Code géographique;Code géographique;03288;Treignat;CHAR;5
CODGEO;Code géographique;Code géographique;03289;Treteau;CHAR;5
CODGEO;Code géographique;Code géographique;03290;Trévol;CHAR;5
CODGEO;Code géographique;Code géographique;03291;Trézelles;CHAR;5
CODGEO;Code géographique;Code géographique;03292;Tronget;CHAR;5
CODGEO;Code géographique;Code géographique;03293;Urçay;CHAR;5
CODGEO;Code géographique;Code géographique;03294;Ussel-d'Allier;CHAR;5
CODGEO;Code géographique;Code géographique;03295;Valignat;CHAR;5
CODGEO;Code géographique;Code géographique;03296;Valigny;CHAR;5
CODGEO;Code géographique;Code géographique;03297;Vallon-en-Sully;CHAR;5
CODGEO;Code géographique;Code géographique;03298;Varennes-sur-Allier;CHAR;5
CODGEO;Code géographique;Code géographique;03299;Varennes-sur-Tèche;CHAR;5
CODGEO;Code géographique;Code géographique;03300;Vaumas;CHAR;5
CODGEO;Code géographique;Code géographique;03301;Vaux;CHAR;5
CODGEO;Code géographique;Code géographique;03302;Veauce;CHAR;5
CODGEO;Code géographique;Code géographique;03303;Venas;CHAR;5
CODGEO;Code géographique;Code géographique;03304;Vendat;CHAR;5
CODGEO;Code géographique;Code géographique;03305;Verneix;CHAR;5
CODGEO;Code géographique;Code géographique;03306;Le Vernet;CHAR;5
CODGEO;Code géographique;Code géographique;03307;Verneuil-en-Bourbonnais;CHAR;5
CODGEO;Code géographique;Code géographique;03308;Vernusse;CHAR;5
CODGEO;Code géographique;Code géographique;03309;Le Veurdre;CHAR;5
CODGEO;Code géographique;Code géographique;03310;Vichy;CHAR;5
CODGEO;Code géographique;Code géographique;03311;Vicq;CHAR;5
CODGEO;Code géographique;Code géographique;03312;Vieure;CHAR;5
CODGEO;Code géographique;Code géographique;03313;Le Vilhain;CHAR;5
CODGEO;Code géographique;Code géographique;03314;Villebret;CHAR;5
CODGEO;Code géographique;Code géographique;03315;Villefranche-d'Allier;CHAR;5
CODGEO;Code géographique;Code géographique;03316;Villeneuve-sur-Allier;CHAR;5
CODGEO;Code géographique;Code géographique;03317;Viplaix;CHAR;5
CODGEO;Code géographique;Code géographique;03319;Voussac;CHAR;5
CODGEO;Code géographique;Code géographique;03320;Ygrande;CHAR;5
CODGEO;Code géographique;Code géographique;03321;Yzeure;CHAR;5
CODGEO;Code géographique;Code géographique;04001;Aiglun;CHAR;5
CODGEO;Code géographique;Code géographique;04004;Allemagne-en-Provence;CHAR;5
CODGEO;Code géographique;Code géographique;04005;Allons;CHAR;5
CODGEO;Code géographique;Code géographique;04006;Allos;CHAR;5
CODGEO;Code géographique;Code géographique;04007;Angles;CHAR;5
CODGEO;Code géographique;Code géographique;04008;Annot;CHAR;5
CODGEO;Code géographique;Code géographique;04009;Archail;CHAR;5
CODGEO;Code géographique;Code géographique;04012;Aubenas-les-Alpes;CHAR;5
CODGEO;Code géographique;Code géographique;04013;Aubignosc;CHAR;5
CODGEO;Code géographique;Code géographique;04016;Authon;CHAR;5
CODGEO;Code géographique;Code géographique;04017;Auzet;CHAR;5
CODGEO;Code géographique;Code géographique;04018;Banon;CHAR;5
CODGEO;Code géographique;Code géographique;04019;Barcelonnette;CHAR;5
CODGEO;Code géographique;Code géographique;04020;Barles;CHAR;5
CODGEO;Code géographique;Code géographique;04021;Barras;CHAR;5
CODGEO;Code géographique;Code géographique;04022;Barrême;CHAR;5
CODGEO;Code géographique;Code géographique;04023;Bayons;CHAR;5
CODGEO;Code géographique;Code géographique;04024;Beaujeu;CHAR;5
CODGEO;Code géographique;Code géographique;04025;Beauvezer;CHAR;5
CODGEO;Code géographique;Code géographique;04026;Bellaffaire;CHAR;5
CODGEO;Code géographique;Code géographique;04027;Bevons;CHAR;5
CODGEO;Code géographique;Code géographique;04028;Beynes;CHAR;5
CODGEO;Code géographique;Code géographique;04030;Blieux;CHAR;5
CODGEO;Code géographique;Code géographique;04031;Bras-d'Asse;CHAR;5
CODGEO;Code géographique;Code géographique;04032;Braux;CHAR;5
CODGEO;Code géographique;Code géographique;04033;Ubaye-Serre-Ponçon;CHAR;5
CODGEO;Code géographique;Code géographique;04034;La Brillanne;CHAR;5
CODGEO;Code géographique;Code géographique;04035;Brunet;CHAR;5
CODGEO;Code géographique;Code géographique;04036;Le Brusquet;CHAR;5
CODGEO;Code géographique;Code géographique;04037;Le Caire;CHAR;5
CODGEO;Code géographique;Code géographique;04039;Castellane;CHAR;5
CODGEO;Code géographique;Code géographique;04040;Le Castellard-Mélan;CHAR;5
CODGEO;Code géographique;Code géographique;04041;Le Castellet;CHAR;5
CODGEO;Code géographique;Code géographique;04042;Castellet-lès-Sausses;CHAR;5
CODGEO;Code géographique;Code géographique;04043;Val-de-Chalvagne;CHAR;5
CODGEO;Code géographique;Code géographique;04045;Céreste;CHAR;5
CODGEO;Code géographique;Code géographique;04046;Le Chaffaut-Saint-Jurson;CHAR;5
